id,gene_name,chromosome,start,end,strand,gene_type,normal_1,normal_2,normal_3,normal_4,normal_5,normal_6,normal_7,normal_8,tumoral_1,tumoral_2,tumoral_3,tumoral_4,tumoral_5,tumoral_6,tumoral_7,tumoral_8,tumoral_9,tumoral_10,tumoral_11,tumoral_12,tumoral_13,tumoral_14,tumoral_15,tumoral_16,Mean_normal,Mean_tumoral,Median_normal,Median_tumoral,FoldChange,log2FoldChange,pvalue,padj
ENSG00000131653.12_3,TRAF7,chr16,2205699,2228130,+,protein_coding_gene,1053.706582124,1110.4722366268,1241.0654342163,814.5910773947,608.3176218563,976.8249729993,1230.016172789,1092.6887481306,1096.5260933048,1139.0330583099,1358.6789523694,1150.9399210609,1075.219439489,2096.8816407362,3093.6322355291,1767.3119403169,1146.9118495246,1176.4924564835,1992.1796630336,1104.6513398994,2778.0935695657,2979.2671256415,1647.7571840572,1519.8136134109,1015.9603557671,1695.2118801708,1073.1976651273,1439.2462828902,1.6685187984,0.7385679408,0.0010179135,0.014888664
ENSG00000106351.12_3,AGFG2,chr7,100136834,100165842,+,protein_coding_gene,479.3752328558,662.0856806005,839.5442643228,520.0157062335,648.4604090854,564.6938292935,637.1380844823,858.2295856076,775.2782144069,709.8161220237,2092.5714470962,1441.6806798474,1325.1782021747,1392.3918572967,4070.4572085284,1187.8147810866,529.7802509673,556.8525100241,1488.5921170522,501.3076361792,1774.6124983771,2726.2693316631,813.5187685683,636.4359813914,651.1928490602,1376.4098504177,642.7992467839,1256.4964916306,2.1137804494,1.079825537,0.0010216132,0.0149191597
ENSG00000250538.5_3,AC104407.1,chr4,156127681,156130179,-,as_lncRNA,1.5315502647,21.9423208268,15.1349443197,4.0078281791,1.0293022366,13.7730202267,4.1172089466,4.3620309307,2.141652526,2.2181753813,30.8790670993,3.2790311141,2.9756995558,1.951495245,1476.8915535369,1.0293022366,6.8065985135,1.0293022366,2.1114781802,8.8727015253,5.6123102415,137.4039743158,19.629139188,4.4898481932,8.2372757414,106.7075830681,4.2396199386,3.8844396537,12.9532630719,3.6952436696,0.0010274744,0.0149889583
ENSG00000213609.3_2,RPL7AP50,chr10,65662211,65663005,-,pseudogene,1700.0207938338,2634.0325131671,3257.5741921073,2472.8299864822,1210.4594302928,2618.9927692562,3049.8225271747,2176.6534343999,5863.8446161495,4445.2234641733,3984.428958047,4748.0370532656,2181.1877743878,5695.4388724882,4130.8466049069,4405.4135728342,2626.212593125,1656.1472987594,2758.646242452,4019.3337909591,3861.2694461842,6037.0508080349,2510.3488005954,4562.8082263776,2390.0482058392,3967.8898826712,2545.9113778692,4075.090197933,1.6601786324,0.7313384814,0.0010331656,0.0150600938
ENSG00000267374.1_4,AC016205.1,chr18,36786888,37380282,-,lncRNA,1513.1716615386,1790.6841822581,1812.632154996,1795.5070242205,3520.2136493207,1526.6863189717,1906.2677422638,1335.8719725149,3498.389401198,2565.3198285012,2131.6849320887,2542.342123825,2548.1907196009,3215.0884161125,4313.0742571367,3478.0122576184,1891.0999536671,5931.8687897764,1540.3233324675,2227.0480828493,3018.3004479039,4295.5099589685,2728.4503471285,4263.110859479,1900.1293382606,3136.7383567701,1793.0956032393,2873.3753975162,1.6508496273,0.7232087139,0.0010329311,0.0150600938
ENSG00000164542.12_3,KIAA0895,chr7,36363830,36429734,-,protein_coding_gene,640.1880106509,1184.8853246482,978.4296357272,1089.1273076605,1073.5622328192,1026.6197384342,748.3027260398,1286.799124545,989.4434670055,1040.324253841,1985.5240144853,1500.7032399018,1305.3402051361,1843.1872588882,2079.7260542273,2910.8667252278,1002.8388476555,1283.5398890944,1578.3299397113,1233.3055120162,914.8065693721,2209.3686663798,1492.9050860187,2660.2350544932,1003.4892625656,1626.9027989659,1050.0909856267,1496.8041629603,1.6214581576,0.697291795,0.0010338314,0.0150618769
ENSG00000226723.2_3,AL513175.1,chr1,192215838,192216617,-,pseudogene,810.9558651667,838.578261164,839.5442643228,908.7750396027,460.0980997796,717.2565148812,757.5664461696,857.1390778749,1198.2545882891,997.0698339051,1132.2324603078,1213.2415122295,796.4955810975,995.2625749423,1132.5660478701,1713.7882240114,979.0157528583,688.6031963145,873.0962275192,1218.8873720375,921.541341662,1635.7615989979,921.4790341021,1625.325045952,773.7391961202,1127.663774506,824.7670631654,1064.6511471065,1.4572674155,0.5432656431,0.0010346778,0.0150702484
ENSG00000207421.1,SNORD38B,chr1,45244062,45244128,+,snoRNA,22.9732539707,14.3102092349,12.4640717927,12.0234845372,16.4688357863,23.3081880759,19.5567424962,20.7196469206,33.1956141528,27.7271922666,31.9083693359,28.4182696558,38.6840942252,39.0299048997,29.6649666421,31.9083693359,36.3018587387,15.4395335497,27.4492163428,27.7271922666,19.0818548213,20.7196469206,19.629139188,22.4492409662,17.7280541018,28.0834039567,18.0127891413,28.0727309612,1.5869839151,0.6662875058,0.001038548,0.0151186732
ENSG00000200656.1,SNORA5B,chr7,45145567,45145698,-,snoRNA,5.3604259265,9.5401394899,2.670872527,4.0078281791,3.0879067099,4.2378523774,3.0879067099,2.1810154653,7.495783841,9.981789216,23.6739514428,10.9301037138,6.9432989635,1.951495245,22.2487249815,17.4981380229,7.9410315991,5.1465111832,7.3901736308,4.4363507626,7.8572343382,10.9050773267,9.814569594,13.4695445797,4.2717434231,10.4802361525,3.5478674445,8.8778005965,2.4308997006,1.2814903687,0.0010438285,0.0151875681
ENSG00000242396.1_4,AC096536.3,chr1,55352548,55353674,+,as_lncRNA,9.9550767206,12.4021813369,8.012617581,7.0136993134,4.1172089466,8.4757047549,8.2344178931,6.543046396,18.2040464709,14.4181399786,22.6446492062,10.9301037138,18.8460971866,52.6903716146,24.3676511703,30.8790670993,12.4787639414,9.2637201298,16.8918254417,7.7636138346,8.9796963865,14.1766005246,7.6335541287,12.3470825314,8.0942441178,17.6571864599,8.1235177371,14.2973702516,2.1799599067,1.1243016015,0.0010460426,0.0152078082
ENSG00000127995.16_3,CASD1,chr7,94138531,94186331,+,protein_coding_gene,3123.5967648865,7492.8255553838,5734.3633154859,9391.3433805907,8353.8169525986,5806.9172201833,3728.1327011227,3907.2892061396,7500.0671460027,6336.217976752,11179.251592185,14507.5266592987,10331.6288576732,6057.4412404328,9897.5042275045,16959.8129531748,10764.6355490987,10657.3953582067,8546.2079344236,6705.5441777425,5832.3128030155,10465.6027103885,9403.4481787725,11417.6839554029,5942.2856370489,9785.1425825047,5770.6402678346,10114.5665425889,1.6467198392,0.7195951264,0.0010506338,0.0152585494
ENSG00000229589.1_3,ACVR2B-AS1,chr3,38492518,38496311,-,as_lncRNA,39.0545317502,78.2291438174,111.286355292,65.1272079098,73.0804588017,100.6489939641,49.4065073589,54.5253866333,98.5160161954,110.9087690662,92.6372012979,65.5806222827,105.1413843043,160.0226100888,151.5032224934,127.6334773438,102.0989777025,73.0804588017,109.7968653712,84.2906644903,108.878818686,230.0971315924,163.5761598998,104.3889704928,71.4198231909,118.0094593818,69.1038333557,107.0101014951,1.6533267029,0.7253718342,0.0010534309,0.0152951651
ENSG00000178966.16_3,RMI1,chr9,86595626,86618989,+,protein_coding_gene,683.071418063,1597.0193506127,1379.9508056207,1560.0471187005,987.1008449411,1380.4804119502,1049.8882813764,1371.8587276929,1586.9645217556,1470.6502778178,1939.2054138363,2634.1549950207,1592.991162195,1340.6772333046,4421.1394927613,3095.111825587,2322.1845261887,1452.345455904,1744.0809768583,978.2153431639,1722.9792441549,3941.0949458522,1601.9558592853,3383.1006136045,1251.1771198697,2201.6782429556,1375.9047666568,1733.5301105066,1.7597650597,0.8153828324,0.0010721799,0.0155267226
ENSG00000167112.9_3,TRUB2,chr9,131067440,131085021,-,protein_coding_gene,771.9013334164,1265.0224963635,1271.3353228558,1109.1664485559,640.2259911923,1289.3665858353,1436.9059223543,1541.9779339887,1619.0893096454,1652.5406590864,1854.8026304316,1518.1914058439,1184.328423201,2114.445097941,2427.2299491772,1823.9235633323,1323.8834108756,1188.8440833232,1600.5004606036,1505.0319962283,1455.8332766573,3159.2009015313,1823.3289290163,1907.0630200776,1165.7377543203,1759.8898198107,1268.1789096096,1635.8149843659,1.509860638,0.5944153932,0.0010720549,0.0155267226
ENSG00000109674.3_3,NEIL3,chr4,178230990,178284097,+,protein_coding_gene,82.7037142946,20.9883068778,19.5863985314,42.0821958802,66.9046453818,20.1297987928,64.8460409085,23.9911701186,40.6913979937,39.9271568638,57.640925252,65.5806222827,78.3600883022,118.0654623216,196.0006724565,145.1316153667,70.3348513062,99.8423169544,59.121389046,38.8180691732,178.4714656812,137.4039743158,294.4370878196,32.551399401,42.6540338482,103.2736559085,33.0366829994,74.3474698042,2.4180849673,1.2738649392,0.0010773591,0.0155976502
ENSG00000172742.5_3,OR4D9,chr11,59278841,59288176,+,protein_coding_gene,8.4235264559,0.954013949,0.8902908423,5.0097852238,2.0586044733,2.1189261887,2.0586044733,3.271523198,1.070826263,1.1090876907,1.0293022366,1.0930103714,0.9918998519,0.9757476225,1.0594630944,1.0293022366,1.1344330856,4.1172089466,2.1114781802,5.5454384533,1.1224620483,1.0905077327,756.8123664697,2.2449240966,3.0981593505,48.9085911488,2.088765331,1.101049031,15.7306840215,3.9755095001,0.0010796102,0.0156261602
ENSG00000280434.1_4,AL031595.3,chr22,44535245,44549506,+,lncRNA,93.4245661476,55.3328090415,57.8689047518,63.1232938203,86.4613878781,72.0434904164,117.3404549774,55.6158943659,104.9409737733,104.2542429222,106.0181303743,98.370933424,87.2871869696,119.0412099441,68.8651011334,151.3074287866,107.7711431304,97.7837124811,104.5181699207,87.6179275623,115.6135909759,113.4128041972,126.4988969892,108.878818686,75.1513501749,106.3862669544,67.5833921183,105.4795520738,1.4146648217,0.500460274,0.0010808865,0.0156364669
ENSG00000182347.10_2,PDSS1P1,chr9,5084999,5086112,-,pseudogene,4.5946507941,5.724083694,8.012617581,8.0156563581,4.1172089466,8.4757047549,7.2051156565,7.6335541287,16.0623939449,9.981789216,11.3223246031,3.2790311141,8.9270986673,7.8059809799,15.8919464154,10.2930223664,169.0305297519,4.1172089466,21.1147818022,21.0726661226,19.0818548213,23.9911701186,8.7240618613,15.7144686763,6.7223239892,22.900645588,7.4193348926,13.5183966397,3.4061410649,1.7681381853,0.0010850765,0.0156853638
ENSG00000272758.5_3,AC083798.2,chr3,122135054,122162027,+,as_lncRNA,289.4630000312,875.7848051747,959.7335280382,709.3855876943,834.7641139179,867.7002742803,803.8850468186,646.6710854705,956.2478528527,1445.1412609326,1204.2836168729,946.5469816133,1206.1502199434,1900.7563686152,864.5218849972,1123.9980424147,1292.1192844792,1435.8766201177,755.9091885173,1289.8689842399,1003.4810711886,730.6401808857,1116.6799182492,1064.0940217973,748.4234301782,1146.0197186073,819.3245803682,1120.338980332,1.5316126381,0.6150514697,0.0010881126,0.0157204903
ENSG00000273920.1_4,AC103858.2,chr15,81627918,81628460,+,as_lncRNA,2.2973253971,3.816055796,3.5611633693,11.0215274924,8.2344178931,6.3567785662,9.2637201298,3.271523198,10.7082626299,8.8727015253,16.4688357863,13.1161244565,11.9027982231,14.6362143374,28.6055035477,13.3809290764,9.0754646847,9.2637201298,17.9475645318,5.5454384533,10.1021584348,4.3620309307,15.2671082573,10.1021584348,5.9778139802,12.45981334,5.0864171811,11.3055304265,2.1209961063,1.0847419724,0.0010906185,0.0157484856
ENSG00000241990.5_4,PRR34-AS1,chr22,46449585,46453090,+,as_lncRNA,91.1272407506,194.6188455944,228.8047464803,254.4970893705,213.0655629852,194.9412093621,176.010682466,118.8653428605,193.8195536017,407.035182473,627.8743643525,253.5784061597,350.1406477303,638.13894511,296.6496664206,192.4795182523,302.8936338507,208.9483540386,597.5483250011,230.6902396577,376.0247861836,207.1964692064,198.4724073451,234.5945680967,183.9913399837,332.2553167175,194.7800274782,275.1140362901,1.8065594406,0.8532447241,0.0010912614,0.0157536653
ENSG00000184489.11_4,PTP4A3,chr8,142402093,142442554,+,protein_coding_gene,630.2329339303,576.2244251912,656.1443508016,2036.9786720091,468.3325176728,757.5161124669,1294.8622136975,2267.1655762111,1743.3051561525,1084.6877614674,1710.7003173015,1132.3587447475,2175.2363752762,4781.1633502128,2296.915988571,23404.2742567997,1941.0150094328,890.3464346966,3396.3126528772,602.2346160295,2147.2698984158,6933.4481642857,1059.9735161506,1730.8364784931,1085.9321002476,3564.3799200569,706.8302316343,1842.1600827927,3.2824775829,1.7147851585,0.0010932897,0.0157665233
ENSG00000105821.14_3,DNAJC2,chr7,102952921,102985320,-,protein_coding_gene,1707.6785451574,1670.4784246851,1646.1477674792,1933.7770963982,1397.7924373619,1580.7189367841,1280.4519823845,1816.7858826203,2330.1179482727,1693.5769036409,2522.8197820132,2894.2914634087,1738.8004404283,1825.6238016833,2492.9166610274,3333.9099444883,2172.4393588918,1757.0189179504,1903.4975794646,2011.8850708609,2046.248314068,3014.1633730868,1775.346588779,1947.4716538168,1629.2288841088,2216.2579876176,1658.3130960822,2029.0666924644,1.3602761073,0.4438995178,0.001093022,0.0157665233
ENSG00000188818.12_3,ZDHHC11,chr5,795721,851101,-,protein_coding_gene,147.0288254127,105.8955483381,150.4591523548,44.0861099697,76.1683655116,167.3951689088,98.8130147178,50.1633557026,201.3153374427,163.0358905273,590.8194838334,512.6218641762,337.2459496552,67.326585952,138.7896653611,146.1609176034,162.2239312384,167.7762645729,229.0953825534,136.4177859514,203.165630744,345.6909512549,47.9823402373,360.3103175073,105.0011926145,238.1236436632,102.3542815279,184.5458010078,2.2665046092,1.1804690951,0.0010989036,0.0158392409
ENSG00000112144.15_3,ICK,chr6,52866077,52926600,-,protein_coding_gene,1927.456008144,3956.2958464702,2995.8286844605,3755.3350037826,3735.3378167792,3457.0280768944,3611.821548382,3042.5165741361,3398.8025587397,3272.9177751436,5491.327432493,5177.5901292171,6533.6443246441,5372.4664094432,11294.9360489644,5693.0706708752,4530.9257438192,4182.0549874825,6064.1653335799,3708.7892375737,2692.7864538942,9476.5121968611,4714.2649283119,5307.0005644067,3310.2024448811,5431.9534247156,3534.4248126382,5242.2953468119,1.6410363509,0.7146071966,0.001100637,0.0158601017
ENSG00000180535.3_3,BHLHA15,chr7,97840739,97842291,+,protein_coding_gene,101.8480926036,298.6063660345,64.1009406482,272.5323161763,73.0804588017,113.3625510964,193.508820489,439.4746162641,256.9983031183,446.9623393368,770.947375246,344.298266984,126.9631810467,281.9910629003,978.943899188,759.6250506429,173.5682620942,169.8348690462,690.4533649306,103.1451552316,272.7582777392,1805.8808052937,531.077265808,847.4588464736,194.5642702642,535.0566453175,153.4356857927,395.6303031604,2.750795473,1.4598488765,0.0011021341,0.0158734231
ENSG00000216412.4_2,RPL12P2,chr6,37059090,37059582,+,pseudogene,5.3604259265,2.862041847,3.5611633693,5.0097852238,5.1465111832,4.2378523774,5.1465111832,3.271523198,10.7082626299,9.981789216,12.3516268397,16.3951555707,3.9675994077,5.854485735,7.4162416605,14.410231313,9.0754646847,4.1172089466,4.2229563604,8.8727015253,14.592006628,9.814569594,5.4525386633,11.2246204831,4.3244767886,9.2785912036,4.6238188006,9.4450171393,2.1294035056,1.0904493553,0.0011027182,0.0158777106
ENSG00000204394.12_3,VARS,chr6,31745295,31763730,-,protein_coding_gene,588.1153016506,480.823030292,700.6588929184,426.8337010703,512.5925138485,529.7315471796,614.4934352762,371.8631368389,593.2377496981,496.8712854166,1302.067329354,595.690652401,902.6288652537,917.2027651429,1940.9363888662,922.2548040326,601.2495353591,495.0943758255,1681.7923705419,487.9985838913,701.5387801934,1162.4812430212,1709.9161248191,702.6612422417,528.1389448843,950.8513810036,521.1620305141,802.6450537477,1.8002403804,0.8481895579,0.0011079936,0.0159412466
ENSG00000268870.1_4,AC008758.5,chr19,12502763,12551896,-,protein_coding_gene,639.4222355186,1831.7067820648,1608.7555521011,1550.0275482528,1233.1040794989,1234.2745049286,1202.2250123996,810.2472453703,2158.7857461938,1533.8682761856,3464.631328542,2235.2062094678,2633.4941068666,3010.1814153891,2679.3821656347,2246.9667825927,1158.2561803804,1685.997063622,1717.6874996056,1634.7952560358,1577.0591778747,1691.3774933638,1426.3841143262,1522.0585375075,1263.7203700168,2023.5082095993,1233.6892922137,1704.5324964847,1.601350885,0.6792894631,0.0011090009,0.0159474615
ENSG00000244619.2_3,AC243547.1,chr1,145541593,145542229,-,as_lncRNA,3.8288756618,1.908027898,0.8902908423,1.0019570448,1.0293022366,2.1189261887,1.0293022366,3.271523198,4.283305052,4.4363507626,9.2637201298,1.0930103714,8.9270986673,151.2408814863,4.2378523774,2.0586044733,1.1344330856,2.0586044733,3.1672172703,1.1090876907,1.1224620483,7.6335541287,1.0905077327,2.2449240966,1.8847756634,12.8188508654,1.4686650673,2.7060706835,6.7917322569,2.7637795862,0.0011093506,0.0159483534
ENSG00000231153.1_3,AC002429.1,chr7,94647719,94647866,+,pseudogene,1.5315502647,7.6321115919,8.9029084234,7.0136993134,7.2051156565,15.8919464154,5.1465111832,2.1810154653,8.5666101039,9.981789216,11.3223246031,15.3021451993,24.7974962982,4.8787381125,12.7135571323,39.1134849925,29.4952602252,18.5274402596,20.0590427121,8.8727015253,7.8572343382,9.814569594,23.9911701186,14.592006628,6.9381072892,16.2428481912,7.1094074849,13.6527818802,2.3604242158,1.2390461642,0.0011126179,0.0159911773
ENSG00000140988.15_3,RPS2,chr16,2012053,2014861,-,protein_coding_gene,6937.9226991596,8921.9384509739,12832.6522014306,10587.6800920412,3030.2657846784,10767.3234279735,12684.0914621578,11876.7197164573,37005.6139965108,25473.5260791248,13787.5034598396,20991.2641823124,9063.9808469103,20518.9967533927,12470.9400837033,25255.9889805214,16506.0013952351,7770.2025844217,8897.7690514295,18267.7833528938,21213.4102509988,20710.9228587786,11264.9448784321,16151.1064131236,9704.824229359,17834.3721979768,10677.5017600074,17386.8923740645,1.8376859637,0.8778902501,0.0011131774,0.0159950719
ENSG00000238384.1,snoU13,chr7,94905898,94905996,+,snoRNA,0.7657751324,8.5861255409,12.4640717927,5.0097852238,3.0879067099,5.2973154718,3.0879067099,5.4525386633,9.6374363669,14.4181399786,16.4688357863,8.744082971,27.773195854,7.8059809799,15.8919464154,28.820462626,19.2853624549,15.4395335497,25.3377381626,7.7636138346,2.2449240966,2.1810154653,11.9955850593,11.2246204831,5.4689281556,14.0645296303,5.1535503478,13.206862519,2.5794265796,1.3670503824,0.0011164855,0.0160259905
ENSG00000142945.12_3,KIF2C,chr1,45205490,45233439,+,protein_coding_gene,57.4331349268,60.1028787865,84.5776300219,57.1115515517,68.9632498551,46.6163761518,90.5785968246,32.71523198,70.6745333575,46.5816830078,92.6372012979,52.4644978261,59.5139911156,184.4163006511,258.5089950237,183.2157981225,94.1579461034,94.6958057712,99.2394744701,59.8907352957,223.3699476136,231.187639325,225.7351006617,83.0621915749,62.2623312623,128.7094900761,58.7680068567,94.4268759373,2.0663732086,1.0471008435,0.0011183568,0.0160438028
ENSG00000245888.6_3,FLJ21408,chr16,27279526,27301813,+,as_lncRNA,100.3165423388,136.4239947059,216.3406746876,136.2661580882,178.0692869393,165.2762427201,136.8971974736,88.3311263459,131.7116303481,217.3811873698,208.9483540386,190.1838046198,247.9749629818,461.5286254389,283.9361092883,319.0836933595,247.3064126571,234.6809099547,258.6560770764,150.83592593,122.3483632657,145.0375284445,341.3289203242,266.0235054493,144.7401529124,239.1853756592,136.6605960897,240.9936613059,1.6529944365,0.7250818689,0.0011187558,0.0160438028
ENSG00000259523.1_3,AC022613.2,chr15,30114834,30116284,+,as_lncRNA,15.3155026472,12.4021813369,24.0378527431,22.0430549848,12.3516268397,15.8919464154,10.2930223664,14.1766005246,50.3288343607,27.7271922666,45.2892984123,25.1392385417,22.8136965943,63.423595462,34.9622821139,28.820462626,15.8820631982,17.4981380229,32.7279117933,32.1635430292,20.2043168696,41.4392938413,15.2671082573,10.1021584348,15.8139734823,30.236820864,14.7460515859,28.2738274463,1.9112398693,0.9345088545,0.0011275836,0.0161476617
ENSG00000254573.1_2,AP004550.1,chr11,134433290,134442950,+,lncRNA,8.4235264559,7.6321115919,1.7805816847,3.0058711343,2.0586044733,5.2973154718,2.0586044733,5.4525386633,9.6374363669,5.5454384533,12.3516268397,12.0231140852,63.4815905233,14.6362143374,7.4162416605,4.1172089466,12.4787639414,2.0586044733,92.9050399295,6.654526144,1.1224620483,2.1810154653,2.1810154653,72.9600331401,4.4636442436,20.1093957388,4.151593303,8.5268390137,4.4878503621,2.1660245731,0.001129871,0.0161762395
ENSG00000118513.18_4,MYB,chr6,135502453,135540311,+,protein_coding_gene,215.1828121925,573.3623833442,254.6231809081,324.6340825042,260.4134658708,261.6873843067,492.0064691156,149.3995593751,1323.5412610593,237.3447658017,757.5664461696,444.8552211508,552.4882175234,1013.8017797696,1989.6716912068,1037.5366545366,477.5963290305,428.1897304437,633.4434540648,358.2353240838,143.6751421836,364.2295827102,748.0883046084,731.8452554977,316.4136672022,702.63182249,261.0504250888,592.9658357941,2.2207518535,1.1510481953,0.0011316603,0.0161937591
ENSG00000233221.6_3,AC133785.1,chr2,131588551,131594567,-,as_lncRNA,6.8919761912,4.770069745,21.3669802161,5.0097852238,1.0293022366,14.832483321,6.1758134199,7.6335541287,48.1871818347,29.9453676479,94.6958057712,46.9994459692,17.8541973347,195.1495244985,2.1189261887,1.0293022366,10.2098977702,20.5860447329,13.7246081714,51.0180337705,23.5717030145,1.0905077327,45.8013247719,2.2449240966,8.4637455603,37.7641747214,6.5338948055,22.0788738737,4.459184201,2.156779796,0.0011323748,0.0161995348
ENSG00000262412.1_3,AL160291.1,chr10,27532059,27539733,+,lncRNA,7.6577513236,40.0685858577,37.3922153781,9.0176134029,10.2930223664,15.8919464154,22.6446492062,13.086092792,2.141652526,60.9998229864,47.3479028856,29.5112800272,62.4896906714,137.5804147714,59.3299332841,25.7325559161,71.4692843917,45.2892984123,8.4459127209,36.5998937918,59.4904885604,32.71523198,93.7836650092,53.8781783188,19.5064845928,51.6753253908,14.4890196037,50.6130406022,2.6479610942,1.4048819252,0.0011328133,0.0162016275
ENSG00000137968.16_3,SLC44A5,chr1,75667816,76076801,-,protein_coding_gene,999.3365477266,594.3506902221,772.7724511476,323.6321254594,319.0836933595,458.7475198576,426.1311259704,142.8565129791,1131.8633599836,2225.9389951586,1520.2794035224,16389.6905188115,5615.1450617596,726.9319787568,29.6649666421,144.1023131301,313.103531621,1592.3305600875,327.2791179335,987.0880446892,5830.0678789189,261.7218558397,1611.7704288793,89.7969638647,504.6138333403,2424.7984362249,442.439322914,1059.4757023364,4.8048845498,2.2645017668,0.0011334593,0.0162055781
ENSG00000102384.13_3,CENPI,chrX,100353207,100418670,+,protein_coding_gene,64.325111118,90.6313251542,71.2232673869,78.1526494917,189.3916115424,73.1029535108,95.7251080078,30.5342165146,71.7453596205,115.3451198288,177.0399847027,91.8128711957,153.7444770487,185.3920482736,278.6387938165,268.647883764,120.2499070718,146.1609176034,103.4624308306,87.6179275623,248.0641126764,252.9977939783,227.916116127,114.4911289276,86.6357803408,165.2079295642,75.6278015013,149.952697326,1.9077694761,0.9318868549,0.0011341759,0.0162055781
ENSG00000280106.1_3,AC008555.8,chr19,35439942,35442109,-,protein_coding_gene,67.3882116475,159.3203294817,142.4465347738,149.2915996701,116.3111527407,129.2544975118,75.139063275,56.7064020986,95.3035374064,191.8721704845,161.600451153,289.6477484151,232.104565351,252.7186342255,161.0383903426,133.8092907637,171.2993959231,123.5162683972,286.1052934192,164.144978218,99.8991222995,169.0286985631,261.7218558397,227.8597958068,111.9822238999,188.854387288,122.7828251263,170.1640472431,1.6866210295,0.7541358478,0.0011345713,0.0162055781
ENSG00000258922.1_4,AC106028.2,chr15,93349000,93351797,-,lncRNA,21.441703706,35.2985161127,37.3922153781,22.0430549848,30.8790670993,33.9028190195,37.0548805192,10.9050773267,34.2664404158,24.3999291946,62.7874364353,40.441383741,55.5463917079,58.5448573495,144.0869808329,55.5823207787,44.2428903377,32.9376715726,49.6197372351,34.3817184105,48.2658680773,52.3443711679,50.1633557026,47.143406029,28.6146667683,52.1721724368,32.3909430594,48.9428026562,1.8236523351,0.8668307173,0.0011372898,0.0162321473
ENSG00000265702.1_3,AC005821.1,chr17,60776605,60815283,+,as_lncRNA,26.0363545002,32.4364742657,35.6116336934,32.0626254325,16.4688357863,59.3299332841,25.7325559161,32.71523198,43.9038767827,128.6541721168,50.4358095955,46.9994459692,100.1818850446,138.5561623939,111.2436249077,75.139063275,22.6886617117,28.820462626,14.7803472615,12.1999645973,120.1034391691,35.986755178,591.0551911046,98.7766602512,32.5492056073,101.2203451241,32.2495498491,62.7874364353,3.1108254709,1.6372974565,0.0011418098,0.0162882716
ENSG00000137955.15_3,RABGGTB,chr1,76251882,76260764,+,protein_coding_gene,2739.9434235754,2840.0995261494,3262.9159371613,3220.2899418776,2090.5128426229,2392.2676670633,2884.1048670751,4239.8940646025,5635.758622132,3961.6612310447,4643.1823894988,4158.9044630929,3634.3210574611,6962.9350341058,3735.6668707109,5453.2432497372,4545.6733739318,3449.1917949923,3016.2465804383,4072.5700001109,2974.5244280198,4172.2825851773,2775.3421796331,6118.5406253344,2958.7535337659,4331.8777803388,2862.1021966122,4115.7372316019,1.4641258199,0.5500395372,0.0011428529,0.0162989586
ENSG00000232823.2_2,TXNP1,chr10,121442639,121443335,-,pseudogene,2.2973253971,2.862041847,2.670872527,3.0058711343,1.0293022366,3.1783892831,3.0879067099,3.271523198,8.5666101039,9.981789216,10.2930223664,4.3720414855,3.9675994077,2.9272428675,7.4162416605,9.2637201298,2.2688661712,3.0879067099,7.3901736308,6.654526144,7.8572343382,8.7240618613,1.0905077327,14.592006628,2.6754040416,6.7783469033,2.9339564906,7.4032076456,2.5380198284,1.3437033404,0.0011452742,0.0163292888
ENSG00000207500.1,SNORD102,chr13,27829201,27829272,+,snoRNA,73.5144127063,78.2291438174,48.9659963285,74.1448213127,48.3772051222,76.2813427939,80.2855744582,47.9823402373,171.3322020789,104.2542429222,87.4906901147,95.0919023099,106.1332841562,108.3079860967,110.1841618134,206.8897495653,116.8466078151,65.8753431452,77.0689535779,90.9451906343,94.286812058,94.8741727419,52.3443711679,94.286812058,65.9726045971,104.763280141,73.8296170095,94.9830375259,1.5876995729,0.6669379492,0.0011474472,0.0163518607
ENSG00000185252.18_3,ZNF74,chr22,20748405,20762751,+,protein_coding_gene,280.2736984429,554.2821043644,660.5958050133,476.9315533086,380.8418275581,494.7692650658,525.9734429248,521.262696214,638.2124527438,555.6529330217,954.1631733685,625.2019324282,622.9131070103,885.0030936006,1207.7879275696,849.1743452309,475.3274628593,482.7427489858,677.7844958493,530.1439161364,630.8236711499,916.0264954388,973.8234052701,677.9670771789,486.8662991115,731.4217648651,508.0159806399,657.9984742965,1.5026694033,0.5875276422,0.0011472523,0.0163518607
ENSG00000125877.12_3,ITPA,chr20,3189514,3204516,+,protein_coding_gene,561.3131720181,760.3491173467,784.346232098,816.5949914842,541.4129764745,752.2187969951,894.4636436432,607.4128070945,841.6694427125,818.5067157086,1116.7929267582,777.1303740497,717.1435929433,1210.9027995131,1281.9503441748,1310.3017472472,762.3390335119,901.6687592997,1113.8047400639,806.3067511113,1112.3598898746,1243.1788152384,782.9845520537,927.1536519035,714.7639671443,982.7621335103,756.2839571709,914.4112056016,1.3751576916,0.4595970643,0.0011507275,0.0163859691
